pmid,oddpub_category,text_source,label,access,data_location,accession_or_link,evidence_quote,rationale
40157956,,mineru_md,false_negative,open,figshare and INGV data repository,https://doi.org/10.6084/m9.figshare.26029363 ; https://doi.org/10.13127/STROMBOLI/GNSS_1997-2022,"Bruno, V. et al. Thirty years of ground deformation monitoring at Stromboli volcano. figshare https://doi.org/10.6084/m9.fgshare.26029363 (2024). ... Rossi, M., Bruno, V. & Mattia, M. Stromboli GNSS data from 1997 to 2022. Istituto Nazionale di Geofsica e Vulcanologia (INGV) https://doi.org/10.13127/STROMBOLI/GNSS_1997-2022 (2024).","The authors deposited their own newly generated 30-year GNSS, tiltmeter, and strainmeter monitoring datasets in figshare and an INGV repository with explicit DOIs, described in detail in the Data Records section, and the article is open access with no stated restrictions on the deposited data."
40164632,supplement,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.14185964,"The TD2D dataset32 is available in the online repository. Tis dataset includes physiological and ocular sensor data, takeover performances, and perceived workloads from 500 experimental scenarios for 50 participants... [ref 32:] Zenodo https://doi.org/10.5281/zenodo.14185964 (2024).","The authors deposited their newly generated multimodal dataset (physiological, ocular, takeover, workload data) on Zenodo with a resolvable DOI, which is openly accessible, satisfying all three open-data criteria despite the detector's negative call."
40164648,"upon request, unknown/misspecified source",mineru_md,false_negative,open,Federated Research Data Repository (FRDR),https://doi.org/10.20383/103.0972,"""The UrBAN dataset is made fully publicly available at the Federated Research Data Repository (https://doi.org/10.20383/103.0972). Tables 4 and 5 provide a comprehensive overview of the inspections (labels) and sensor data, respectively.""","The authors deposited their newly generated raw audio, sensor (temperature/humidity), and hive-inspection data in the FRDR repository with a resolvable DOI and state it is fully publicly available, satisfying all three open-data criteria; the detector's negative is a false negative."
40169613,github,mineru_md,false_negative,open,Science Data Bank,https://doi.org/10.57760/sciencedb.21204,"The dataset named cross-domain-dataset26 is available in the data repositories Science Data Bank, and can be downloaded for free... 26. Qian, W. cross-domain-dataset, Science Data Bank, https://doi.org/10.57760/sciencedb.21204 (2025).","The authors deposited their newly self-collected LiDAR point cloud registration dataset (63,461 pairs) in the Science Data Bank repository with a resolvable DOI and stated free/open download access, meeting all three open-data criteria, so this is a detector false negative."
40169636,github,mineru_md,false_negative,open,Materials Cloud Archive,https://doi.org/10.24435/materialscloud:p6-5y,"""The dataset is available at the Materials Cloud Archive164."" ... ""164. Lee, I. et al. Dataset of Charpy V-notch impact test records of nuclear structural materials. (Version v1) [Data set]. Materials Cloud Archive 2025, 30, https://doi.org/10.24435/materialscloud:p6-5y (2025).""","The authors compiled a novel 4,961-record Charpy impact test dataset and deposited it in the Materials Cloud Archive with a resolvable DOI and open access, satisfying deposit+accession+openness, so the detector's negative call is a miss."
40175438,,mineru_md,false_negative,open,PANGAEA data repository,https://doi.org/10.1594/PANGAEA.972711,"The database is available at PANGAEA data repository1 that distributes georeferenced data from earth and environmental sciences... The publication includes two records: the SQLite database file and a ""pdf"" documentation file.","The authors deposited their newly generated soil erosion/runoff experimental database (SQLite file plus documentation) in the PANGAEA repository with a resolvable DOI (10.1594/PANGAEA.972711 in ref 1), and the article is itself open access, satisfying all three open-data criteria despite the accession appearing in the reference list rather than an inline data-availability sentence."
40180919,re-use,mineru_md,non_open_data,upon_request_or_restricted,PhysioNet,https://doi.org/10.13026/CC78-AD74,"""Data has been deposited on Physionet and can be accessed by making a free account and agreeing to the data use agreement."" ... ""access is restricted. Researchers are required to request access to the database formally."" ... ""Agreeing to the terms of a Data Use Agreement is required to access the data.""","Although newly generated data were deposited in a named repository (PhysioNet) with a DOI, access is explicitly gated behind account creation and a signed Data Use Agreement, so it fails the openly-accessible (non-gated) requirement and is a legitimate detector negative."
40181016,,mineru_md,false_negative,open,PANGAEA,https://doi.org/10.1594/PANGAEA.973963,"The 2021/22 land cover map13 is publicly available and can be accessed at PANGAEA with a metadata statement document... Sabaghy, S., Abuzar, M., Crawford, D., McAllister, A. & Sheffield, K. Victoria Land Cover Map: Random Forest Classification Using Sentinel-2 Imagery from April 2021 - March 2022 [dataset]. https://doi.org/10.1594/PANGAEA.973963 (2024).","The authors generated a new land cover raster dataset via their own random forest classification and deposited it in the PANGAEA repository with a DOI, and the text states it is publicly available (downloadable in both TAB-delimited and GeoTIFF formats), satisfying all three open-data criteria."
40181039,"re-use, upon request, unknown/misspecified source",mineru_md,false_negative,open,Figshare,https://doi.org/10.6084/m9.figshare.28120670,"""The entire multimodal database, accessible for public use, is shared through figshare41...has consequently been made available on Figshare under a CC0 license""","The authors deposited their newly generated multisensor dataset (GSR, EEG, eye-tracking, facial expression, task performance logs from 38 participants) on Figshare with a specific DOI under an open CC0 license, satisfying all three open-data criteria despite one third-party image subset requiring permission."
40185740,,mineru_md,false_negative,open,Joint Research Centre Data Catalogue (data.jrc.ec.europa.eu) and JRC Big Data Analysis Platform (JRC-BDAP),"https://data.jrc.ec.europa.eu/collection/id-00403 (plus per-file DOIs, e.g. https://doi.org/10.2905/22eb94b9-79be-42e5-8c4b-ac441a543cfa, https://doi.org/10.2905/493550d7-543a-4ad6-b7df-f9f346903ae1, and 20+ others in refs 62-86)","""The datasets associated with this work62–86, can be found either on the Big Data Analysis Platform of the European Commission (JRC-BDAP) at https://jeodpp.jrc.ec.europa.eu/fp/jrc-opendata/FIGARO-E3/, or at the Joint Research Centre Data Catalogue https://data.jrc.ec.europa.eu/collection/id-00403. A CC-BY licence applies.""","The article is a data descriptor for the newly created FIGARO-E3 database, which is deposited with individual DOIs in the JRC Data Catalogue under a CC-BY (open) licence, satisfying deposit, persistent identifier, and open-access criteria, so the detector's negative call is a false negative."
40185786,unknown/misspecified source,mineru_md,false_negative,open,CASEarth Data Sharing and Service Portal,https://data.casearth.cn/dataset/640f0132819aec3f2b52a4bb?locale=en,The Global 1-km cropland WUE dataset (GCWUE) is publicly available on the CASEarth Data Sharing and Service Portal (https://data.casearth.cn/dataset/640f0132819aec3f2b52a4bb?locale=en). This dataset contains global annual cropland WUE with a spatial grid resolution of 1km... from 2001 to 2020... The data are stored in GeoTIFF format.,"The authors deposited their newly generated 20-year global cropland WUE dataset (their primary output) in a public repository (CASEarth) with a persistent URL, and describe it as publicly available, satisfying all three open-data criteria."
40188135,"supplement, re-use",mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.11459391,"The global database of nature-based carbon offset project boundaries is hosted on Zenodo. The data are open source and made available at Zenodo23... Karnik, A., Kilbride, J., Goodbody, T., Rachel, R. & Ayrey, E. A global database of nature-based carbon offset project boundaries. Zenodo https://doi.org/10.5281/zenodo.11459391 (2024).","The authors compiled/generated a novel database (575 georeferenced carbon offset project boundaries) and deposited it in Zenodo with a resolvable DOI under an open CC-BY license, meeting all three open-data criteria, so the detector's negative call is a false negative."
40195327,github,mineru_md,false_negative,open,Science Data Bank,https://doi.org/10.57760/sciencedb.17942,Te historical global monthly and ten-day FY-3 MIDI products from June 2014 to December 2024 are freely available at the Science Data Bank (https://doi.org/10.57760/sciencedb.17942)56.,"The authors deposited their newly generated FY-3 MIDI drought dataset (GeoTIFF files) in the Science Data Bank repository with a resolvable DOI and describe it as freely/openly available, satisfying all three open-data criteria, so this is a detector false negative."
40195340,,mineru_md,false_negative,open,Science Data Bank (sciencedb),https://doi.org/10.57760/sciencedb.09109,"The OpenspaceGlobal product and the corresponding user guidelines are available at Science Data Bank43. ... 43. Fan, R. & Wang, L. OpenspaceGlobal: the first urban open space product of global 169 megacities, https://doi.org/10.57760/sciencedb.09109 (2024).","The authors generated a novel 1.19m-resolution global urban open space map product and deposited it with user guidelines in the Science Data Bank repository under a resolvable DOI, satisfying deposit + accession/DOI + open access, so the detector's negative call is a false negative."
40210645,supplement,mineru_md,non_open_data,upon_request_or_restricted,PhysioNet,https://doi.org/10.13026/20e2-1g10,Data Access. Users must be registered on the PhysioNet data platform and sign a specifed data use agreement before accessing the TAME Pain dataset fles.,"The authors deposited newly generated audio/pain data on PhysioNet with a DOI, but access is explicitly gated behind registration and a signed data use agreement, so it fails the ""openly accessible, not gated"" criterion and is a legitimate detector negative."
40210896,unknown/misspecified source,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.14449495 (1990–2020 time series) and https://doi.org/10.5281/zenodo.14502573 (2022 dataset),"""88. Teobald, D. M., Oakleaf, J., Moncrief, G. & Kennedy, C.M. Global human modifcation datasets of terrestrial ecosystems from 1990 to 2020. https://doi.org/10.5281/zenodo.14449495 (2024). 89. Teobald, D. M., Oakleaf, J., Moncrief, G. & Kennedy, C.M. Global human modifcation datasets of terrestrial ecosystems for 2022, https://doi.org/10.5281/zenodo.14502573 (2024).""","This Scientific Data descriptor is entirely about the newly generated global human-modification datasets, and the reference list gives two Zenodo DOIs (by the same author team, dated just before this publication) for exactly those datasets (1990-2020 time series and 2022 snapshot), satisfying deposit + accession/DOI + open repository even though the article's extracted text (truncated mid-Methods) is missing an explicit ""Data Records""/""Data availability"" heading that likely originally pointed to"
40210926,,mineru_md,false_negative,open,GEO (Gene Expression Omnibus),GSE277840,All reported datasets (Table 1) have been deposited in the GEO database (Acc. No. GSE277840) and are publicly available as of the date of publication. Raw data FASTQ files as well as bigWig and BED processed files are available.,"The authors deposited their newly generated ChIP-seq data (H3K4me3, H3K27ac, H3K4me1 for mouse and pig forelimbs) in GEO under accession GSE277840, explicitly stated as publicly available, meeting all three open-data criteria."
40216747,github,mineru_md,false_negative,open,Science Data Bank (ScienceDB),https://cstr.cn/31253.11.sciencedb.18722,The AUSpeech dataset is available at https://cstr.cn/31253.11.sciencedb.18722 with a total size of approximately 676.16 GB.,"The authors deposited their newly generated multimodal (audio, ultrasound, text) dataset from 43 healthy and 11 dysarthric speakers in the Science Data Bank repository with a persistent identifier/link, satisfying all three open-data criteria, so the detector's negative call is a false negative."
40216786,github,mineru_md,non_open_data,upon_request_or_restricted,AIDA Data Hub (LUND-PROBE),https://doi.org/10.23698/aida/lund-probe,"""Te dataset is held under a Data Usage Agreement to ensure compliance with GDPR requirements... To request access to the dataset, follow the email instructions... Afer submitting the email, AIDA will return the completed data usage agreement for user signature. Once signed, the agreement must be sent back to AIDA, afer which the user will receive a password-protected link for data access.""","Although newly generated data (MRI, sCT, segmentations, dose distributions) are deposited with a DOI at a named repository, access requires signing a Data Usage Agreement and emailing for a password-protected link, so it is gated/controlled access rather than openly accessible."
40221416,github,mineru_md,non_open_data,upon_request_or_restricted,figshare,https://doi.org/10.6084/m9.figshare.27981050,"User agreement. Because this dataset contains human medical data, before downloading the dataset, users must first agree and email a signed copy of the Data Usage Agreement, as mentioned in the Data Records section... data_use_agreement.txt, which is a user agreement license to be completed by anyone requesting to download this dataset.","The TRUSTED dataset (paired 3DUS/CT kidney images) is deposited on figshare with a DOI, but the article explicitly states access requires signing and emailing a Data Use Agreement due to containing human medical data, making it gated/restricted rather than openly accessible."
40229303,unknown/misspecified source,mineru_md,false_negative,open,ECMWF-hosted Cross Data Store (XDS) / Copernicus Climate Data Store infrastructure,https://doi.org/10.24381/9bea5e1648 (dataset DOI); also cited as ref. 48: https://doi.org/10.24381/9bea5e16,"""The ERA5-Drought dataset is available through the ECMWF-hosted Cross Data Store (XDS) via https://doi.org/10.24381/9bea5e1648."" ... ""the ERA–Drought dataset ... is subject to the CC-BY 4.0 license. This license follows a full free and open data policy, allowing anyone, anywhere in the world, to access, share, use and adapt the data.""","This Data Descriptor reports a newly produced dataset (drought indices computed by the authors from ERA5 reanalysis fields) deposited in ECMWF's Cross Data Store with a resolvable DOI and an explicit CC-BY 4.0 open-access license, satisfying all three open-data criteria, so the detector's negative call is a false negative."
40234488,unknown/misspecified source,mineru_md,false_negative,open,University of Geneva Research Data repository (Yareta),https://doi.org/10.26037/yareta:nq6phdtx45cz5goqqxfr5qjaei,A static copy of each collection is made available at the University of Geneva Research Data repository (https://yareta.unige.ch): https://doi.org/10.26037/yareta:nq6phdtx45cz5goqqxfr5qjaei.,"The newly generated 37-year snow cover dataset is deposited in an institutional repository (Yareta) with a persistent DOI and is openly accessible, satisfying all three open-data criteria; only code (GitHub) is separately mentioned in the Code Availability section, but the actual data deposit is distinct and open."
40234516,,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.13894249,"The dataset underpinning this article has been published on Zenodo, along with the full survey instrument used for the study17. ... consent for data to be used for research purposes and to be published as open data afer deidentifcation.","The authors deposited their newly generated survey dataset on Zenodo with a resolvable DOI (10.5281/zenodo.13894249) and explicitly describe it as published open data, satisfying deposit, accession/DOI, and open access."
40246910,unknown/misspecified source,mineru_md,false_negative,open,National Tibetan Plateau/Third Pole Environment Data Center (TPDC),https://doi.org/10.11888/Terre.tpdc.302014 (also given as https://cstr.cn/18406.11.Terre.tpdc.302014),"""The BD spatial distribution maps used in this study are available for download from the Third Pole Environment Data Center (https://cstr.cn/18406.11.Terre.tpdc.302014). The maps cover six soil depth intervals ... and have a spatial resolution of 90×90 m. All maps are provided in GeoTIFF format...""","The authors deposited their newly generated 90m-resolution bulk-density GeoTIFF maps (the core data product of this data descriptor) in the Third Pole Environment Data Center, a named domain repository, with a resolvable DOI/CSTR persistent identifier and no stated access restriction, satisfying all three open-data criteria that the detector apparently missed."
40251194,unknown/misspecified source,mineru_md,false_negative,open,Eawag Research Data Institutional Collection (ERIC open),https://doi.org/10.25678/000C8P (meteo/CTD/nutrient data); https://doi.org/10.25678/000C2G (DSPC plankton imaging data),"""Te datasets for abiotic data from the meteorological station, the CTD probe and nutrient measurements are available at the Eawag Research Data Institutional Collection ERIC open (https://doi.org/10.25678/000C8P)... Te biotic datasets from the DSPC are available at the Eawag Research Data Institutional Collection ERIC open (https://doi.org/10.25678/000C2G)""","The authors deposited their newly collected five-year high-frequency limnology/plankton monitoring dataset in an institutional repository (ERIC open) with two resolvable DOIs and clear public download instructions, satisfying all three open-data criteria."
40251200,supplement,mineru_md,false_negative,open,"Environmental Information Data Centre (EIDC) — ""ROBIN Public Dataset""",https://doi.org/10.5285/3b077711-f183-42f1-bac6-c892922c81f4,"""The Public ROBIN dataset31 is available from the Environmental Information Data Centre under the terms of the Open Government Licence - https://doi.org/10.5285/3b077711-f183-42f1-bac6-c892922c81f4.""","The authors deposited newly compiled/generated daily streamflow data (2,386 stations, ROBIN Public Dataset) in the EIDC repository with a resolvable DOI under an open licence, satisfying all three open-data criteria, so the detector's negative call is a false negative."
40253409,github,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.15095445,"Te EuroCropsML dataset (version 11) is publicly hosted on Zenodo19. We provide three processing stages of the dataset: S.1 raw data ... S.2 pre-processed data ... S.3 pre-built splits ... Reuss, J. & Macdonald, J. EuroCropsML. Zenodo. Version 11 https://doi.org/10.5281/zenodo.15095445 (2025).","The authors generated a new derived dataset (processed Sentinel-2 time series + harmonized crop labels, three processing stages) and deposited it openly on Zenodo with a resolvable DOI, satisfying deposit, accession, and open access — the detector missed it."
40274834,,mineru_md,non_open_data,none,,,"The authors declare they did not use any data in the creation of this article. Therefore, no data must be made available.","This is a conceptual/theoretical paper on FAIR principles with no generated data to deposit, and the authors explicitly state no data was used and none needs to be made available."
40280914,github,mineru_md,false_negative,open,Oak Ridge National Laboratory Distributed Active Archive Center (ORNL DAAC),https://doi.org/10.3334/ORNLDAAC/2362 (2017-2022 AVIRIS-NG); https://doi.org/10.3334/ORNLDAAC/2356 (AVIRIS-3 L1B),The 2017–2022 AVIRIS-NG data records may be freely accessed via https://doi.org/10.3334/ORNLDAAC/2362... AVIRIS-3 L1B calibrated radiances may be freely accessed via https://doi.org/10.3334/ORNLDAAC/2356.,"The authors generated the AVIRIS-NG/AVIRIS-3 hyperspectral imagery data themselves and deposited it in the ORNL DAAC repository with resolvable DOIs stated to be freely accessible, satisfying all three open-data criteria."
40280936,,mineru_md,false_negative,open,U.S. Geological Survey data release,https://doi.org/10.5066/P1UQYBDV,"this paper, which can be accessed online at https://doi.org/10.5066/P1UQYBDV and used without restriction under a CC0 license.","The author deposited newly generated shapefile datasets (disturbed ground and waste footprints) at a USGS data release with a resolvable DOI, openly accessible under a CC0 license with no access restrictions, meeting all three open-data criteria."
40301334,unknown/misspecified source,mineru_md,false_negative,open,"ESA Copernicus Data Space Ecosystem (dataset short names ""LAN_HY"", ""LAN_SI"", ""LAN_LI"")",https://doi.org/10.57780/s3d-6c5ea43,"The ""Sentinel-3 Level-2 Hydro-Cryo Thematic Products, BC-005"" are freely available in the ESA Copernicus Data Space Ecosystem (referenced as ""LAN_HY"", ""LAN_SI"" and ""LAN_LI"", for Hydrology, Sea Ice and Land Ice Thematic Products, respectively). The data set Digital Object Identifier (DOI), and associated landing page, is provided at the URL below... https://doi.org/10.57780/s3d-6c5ea43.","The article describes a newly generated/reprocessed dataset (Sentinel-3 BC-005 Thematic Products) deposited in a named repository with a DOI and stated free/open access, satisfying all three open-data criteria despite the detector's negative score."
40301348,,mineru_md,false_negative,open,BioImage Archive (S-BIAD1478),https://doi.org/10.6019/S-BIAD1478,"The image dataset was uploaded to the Bioimage Archive and published under a CC-BY 4.0 license (S-BIAD1478, https://doi.org/10.6019/S-BIAD1478)24.","The authors deposited their newly generated 18,104-image mosquito wing dataset in the BioImage Archive with a resolvable accession/DOI under an open CC-BY 4.0 license, satisfying all three open-data criteria, so the detector's negative call is a false negative."
40301357,unknown/misspecified source,mineru_md,false_negative,open,DANDI Archive,https://doi.org/10.48324/dandi.001044/0.240905.0159,"All data were converted into NWB files and released on the DANDI Archive (https://doi.org/10.48324/dandi.001044/0.240905.0159), which is supported by the BRAIN Initiative for publishing and sharing neurophysiology data.","The authors deposited their newly generated multi-site LFP recordings (162 NWB files, 17.9 GB) in the DANDI Archive with a resolvable DOI accession, and the archive is openly accessible, satisfying all three criteria for open data."
40301383,,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.12588358,"We published the OPSSAT-AD benchmark dataset at Zenodo13. It is built of 9 source telemetry channels that were selected by the space operations engineers... Ruszczak, B., Kotowski, K., Nalepa, J. & Evans, D. OPSSAT-AD - anomaly detection dataset for satellite telemetry. Zenodo. https://doi.org/10.5281/zenodo.12588358 (2024).","The authors deposited their newly curated/annotated satellite telemetry dataset (raw segments and extracted features) at Zenodo with a resolvable DOI, and it is openly accessible under the article's CC-BY license with no request/restriction, satisfying all three open-data criteria."
40301400,"unknown/misspecified source, supplement",mineru_md,false_negative,open,National Tibetan Plateau / Third Pole Environment Data Center (TPDC),https://doi.org/10.11888/Terre.tpdc.301422,"""TSWS dataset can be found on the National Tibetan Plateau Data Center61. It has 2 folders and a table file named 'basins.xlsx'."" ... Ref 61: ""Li, S., Wei, W., Chen, Y., Duan, W., Fang, G. The Tien Shan watersheds streamflow dataset (TSWS) (1901–2019). National Tibetan Plateau / Third Pole Environment Data Center, https://doi.org/10.11888/Terre.tpdc.301422 (2024).""","The authors deposited their newly generated (LSTM/HBV-reconstructed) streamflow dataset for 56/89 Tianshan watersheds in the National Tibetan Plateau Data Center with a resolvable DOI, satisfying deposit + accession + open access, so the detector's negative call is a false negative (likely missed because the DOI appears in the Data Records section/reference list rather than a labeled Data Availability statement)."
40307236,unknown/misspecified source,mineru_md,false_negative,open,National Tibetan Plateau Data Center (National Tibetan Plateau/Third Pole Environment Data Center),https://doi.org/10.11888/Atmos.tpdc.302144,"""The SRCPCN10 dataset in NetCDF format is available at the National Tibetan Plateau Data Center, accessible via https://doi.org/10.11888/Atmos.tpdc.302144.""","The authors deposited their newly generated 10-km super-resolution climate/PET dataset (SRCPCN10) in a named institutional repository with a resolvable DOI and no access restriction stated, satisfying all three open-data criteria, so the detector's negative call is a false negative."
40307255,,mineru_md,false_negative,open,RODARE (Rossendorf Data Repository),https://doi.org/10.14278/rodare.3003,"The dataset is available on RODARE14. It is an Open Access dataset shared under the Creative Commons Attribution 4.0 International license. ... The data deposit files are 3 zip-ed archives named VACVPlaque_train.zip, VACVPlaque_validation.zip and VACVPlaque_test.zip for the train, validation and test holdouts respectively. ... 14. De, T., Urbanski, A., Tangamani, S., Wyrzykowska, M. & Yakimovich, A. VACVPlaque: mobile photography of Vaccinia virus plaque assay with segmentation masks https://doi","The authors deposited their newly generated, annotated dataset of 211 plaque-assay photographs and segmentation masks in the RODARE institutional repository under an open CC BY 4.0 license with a resolvable DOI, meeting all three open-data criteria, so the detector's negative call is a false negative."
40307293,unknown/misspecified source,mineru_md,false_negative,open,"Open Research Knowledge Graph (ORKG), with reborn data depositions mirrored in the TIB Leibniz Data Manager","https://doi.org/10.48366/R664252 (use case 1, Gentsch et al.); https://doi.org/10.48366/R689181 (use case 3, Perez-Alvarez et al.); ORKG resource R662664; plus refs 42, 45, 48, 61, 62 pointing to further ORKG-hosted reborn data records","""The reborn data for the three use cases are published in the ORKG42,45,48. ... The data constituting the use cases presented in this article are Open Data published by the ORKG under the CC0 1.0 Universal license. ... Reborn data depositions in the TIB Leibniz Data Manager are published under CC0 1.0 Universal license.""","The authors created new machine-readable ""reborn data"" artifacts (JSON-LD structured expressions of research findings) as the core output of this methods paper and deposited them in the ORKG repository with resolvable DOIs/resource IDs under a fully open CC0 license, satisfying deposit+accession+open-access criteria even though the underlying domain data in the three use cases were produced by other authors."
40316510,,mineru_md,false_negative,open,Recherche Data Gouv (French national research data repository),https://doi.org/10.57745/MXAU5R,"""Data collected can be freely accessed through the Recherche Data Gouv repository4. Te data are organized in .csv fles, accompanied by metadata."" / ""Laurent, C. et al. BAPPOP – Base de données sur la contamination des plantes potagères par les molécules organiques polluantes. Entrepôt Recherche Data Gouv https://doi.org/10.57745/MXAU5R (2024).""","The authors curated and deposited a new compiled dataset (BAPPOP, 6246 observations from 1203 experiments) in the Recherche Data Gouv repository with a resolvable DOI and freely accessible CSV files, satisfying deposit, accession/DOI, and open-access criteria even though the underlying raw data points originated from prior literature."
40319046,unknown/misspecified source,mineru_md,false_negative,open,Recherche Data Gouv (also mirrored on the ADEME open data portal),https://doi.org/10.57745/VERVNL,"""the dataset is also freely available in table form4 and located in Recherche Data Gouv, an open data repository, compliant with \""FAIR\"" principles"" ... ""Genies, L. et al. BAPPET ... [Dataset]. Recherche Data Gouv https://doi.org/10.57745/VERVNL (2024).""","The BAPPET compiled dataset itself (the curated/harmonized data product this Data Descriptor describes) is deposited with a DOI in the Recherche Data Gouv repository and freely downloadable (also mirrored on the ADEME open data portal), satisfying repository deposit + persistent identifier + open access, so the detector's negative call is a miss."
40325074,,mineru_md,false_negative,open,figshare,https://doi.org/10.6084/m9.figshare.28429667,"Chen, H., Wu, Y.-C., Teng, C.-Y. & Li, C.-H. A century-long monitoring of rice plant height during growth period in central Taiwan. figshare https://doi.org/10.6084/m9.figshare.28429667 (2025).","The authors deposited their newly collected 24,446-record rice plant height dataset in figshare with a resolvable DOI, referenced in-text (""plant heights...17"") and cited in the reference list, and figshare deposits are openly accessible, so all three open-data criteria are met and the detector's negative call is a false negative."
40328768,github,mineru_md,false_negative,open,Science Data Bank,https://doi.org/10.57760/sciencedb.16728,"""We publicly provide the full SuperBand dataset on Science Data Bank36."" with reference 36: ""Li, J., Zhang, T. & Suo, C. SuperBand: Superconductor's energy band. Science Data Bank https://doi.org/10.57760/sciencedb.16728 (2024).""","The authors generated a new dataset via high-throughput DFT calculations (band structure, DOS, Fermi surface data for 1,362 superconductors and 1,112 non-superconductors) and deposited it in the Science Data Bank repository with a resolvable DOI, described as publicly/openly provided, satisfying all three open-data criteria that the detector missed."
40328782,,mineru_md,false_negative,open,figshare,https://doi.org/10.6084/m9.figshare.25451923.v2,11. audio_database. (n.d.). fgshare. https://doi.org/10.6084/m9.fgshare.25451923.v2.,"The authors deposited their newly generated DRSSU dataset (>40,000 real and synthesized Ukrainian speech audio files) on figshare with a resolvable DOI, referenced throughout the Data Records section as ""the DRSSU dataset11,"" satisfying deposit + accession/DOI + open accessibility."
40328796,,mineru_md,false_negative,open,Hugging Face Datasets (Hub),https://doi.org/10.57967/hf/2508,"""Our data are hosted publicly as a Hugging Face Dataset29, offering immediate access via a Python API... We authorize use of our data with a Creative Commons Attribution 4.0 International license.""","The authors deposited their newly generated drone imagery and field ground-truth data in the Hugging Face Datasets repository with a persistent DOI (10.57967/hf/2508) under an open CC-BY 4.0 license, satisfying all three open-data criteria even though the repository is not one of the traditional biomedical ones."
40335525,,mineru_md,false_negative,open,Figshare,https://doi.org/10.6084/m9.figshare.27316002,"Te dataset ""A spectral dataset for typical vegetation in the Qinghai Lake region"" of all samples and processed result fles were saved in the Figshare (https://doi.org/10.6084/m9.fgshare.27316002)","Newly collected field spectral data for 103 species (raw .asd, processed .hdr, site tables) were deposited in Figshare with a resolvable DOI and no access restrictions, satisfying all three open-data criteria."
40341034,supplement,mineru_md,false_negative,open,University of Liverpool Data Catalogue (institutional repository),https://doi.org/10.17638/datacat.liverpool.ac.uk/2729,"All the motion data, processed and raw, along with the python scripts used to generate the data can be accessed through the University of Liverpool data catalogue16. ... 16. Reji, N., Paoletti, P., D'Aout, K. & Sebastiano, F. The University of Liverpool Rehabilitation Exercise Dataset (UL-RED). https://doi.org/10.17638/datacat.liverpool.ac.uk/2729 (2024).","The authors deposited their newly generated UL-RED motion capture dataset (marker-based, marker-less, and depth data across 10 subjects) in the University of Liverpool's institutional data repository with a resolvable DOI, and the text gives no indication of access restrictions, satisfying all three open-data criteria despite the detector's negative call."
40348741,github,mineru_md,false_negative,open,Science Data Bank (ScienceDB),https://doi.org/10.57760/sciencedb.12207,"The dataset supporting this study has been deposited in the Science Data Bank and is publicly available at https://doi.org/10.57760/sciencedb.12207, under the Creative Commons Attribution 4.0 International (CC BY 4.0) license22. Users are free to download, use, and redistribute the dataset, including for commercial purposes, provided proper attribution is given to the original authors.","The authors deposited their newly generated 3D CECT imaging dataset (278 liver cancer patients + 83 controls, with annotations) in a public repository (Science Data Bank) with a resolvable DOI and open CC BY 4.0 license, satisfying all three open-data criteria, so this is a detector false negative."
40348761,,mineru_md,non_open_data,upon_request_or_restricted,Australian Data Archive (ADA Dataverse),https://doi.org/10.26193/PFSRYG,"""Both sensitive and non-sensitive versions are accessible to researchers and the public via https://doi.org/10.26193/PFSRYG upon registration and request... Users will be required to sign-up with the ADA to access the data... ADA will verify that each individual user has signed the Data Usage Agreement (DUA)""","Although the survey dataset is deposited in a repository with a DOI, both the sensitive and non-sensitive versions require registration and signing a Data Usage Agreement before access is granted, making it gated/controlled access rather than openly accessible, so the detector's negative call is correct."
40348768,,mineru_md,false_negative,open,EBRAINS repository,https://doi.org/10.25493/ZC9M-2ES,"The dataset27 is available at EBRAINS repository... 27. Bougou, V. et al. Mesoscale Insights in Epileptic Networks: A Multimodal Intracranial Dataset (v2) [Data set]. EBRAINS. https://doi.org/10.25493/ZC9M-2ES (2025).","The authors deposited newly generated iEEG/LFP/MUA recordings in the EBRAINS repository with an explicit DOI and a fully described open directory structure, meeting all three open-data criteria."
40360501,re-use,mineru_md,false_negative,open,Zenodo,https://doi.org/10.5281/zenodo.15192410,"""Data availability. All tables used to classify the metadata are openly available35."" (ref 35: Sintchenko, V., Sim, E. & Suster, C. Estimating the deferred value of pathogen genomic data for secondary use (Version 2). Zenodo https://doi.org/10.5281/zenodo.15192410 (2025).)","The authors deposited the metadata-classification tables and value-score datasets they generated for this study in a Zenodo repository with a persistent DOI, openly accessible, satisfying deposit + accession/DOI + open access even though the underlying raw genome sequences were reused third-party GenBank data."
